,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3
P-0215,0.16666666666666666,0.5,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.16666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0216,0.0,0.5,0.5,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.0,0.5,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666667,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333334,1.0,0.0,0.0
P-0217,0.0,0.6666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.3333333333333333,0.16666666666666669,0.0,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.6666666666666666,0.0,0.33333333333333337
P-0219,0.0,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.16666666666666666,0.5,0.33333333333333337,0.0,0.3333333333333333,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.5,0.5,0.0,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.0,0.33333333333333337
P-0220,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.5,0.16666666666666674,0.0,0.8333333333333334,0.16666666666666663,0.16666666666666666,0.5,0.33333333333333337,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17
P-0221,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.0,0.8333333333333334,0.16666666666666663,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0223,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.5,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.0,0.6666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0224,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.0,0.8333333333333334,0.16666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.16666666666666666,0.33333333333333337
P-0226,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0227,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.0,0.33333333333333337,0.8333333333333334,0.0,0.16666666666666663,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334
P-0229,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.5,0.33333333333333337,0.0,1.0,0.0,0.5,0.3333333333333333,0.16666666666666669,0.5,0.5,0.0
P-0230,0.0,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.0,1.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.5,0.0,0.5
P-0231,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.5,0.16666666666666674,0.0,0.6666666666666666,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0232,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669
P-0233,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0234,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.5,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669
P-0235,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0236,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669
P-0237,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.0,0.8333333333333334,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333334
P-0238,0.0,0.6666666666666666,0.33333333333333337,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.5,0.16666666666666666,0.33333333333333337,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.0,0.33333333333333337
P-0239,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.5,0.3333333333333333,0.16666666666666669,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333334
P-0240,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.6666666666666666,0.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.0,0.33333333333333337
P-0241,0.5,0.3333333333333333,0.16666666666666669,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666674,0.0,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666674
P-0242,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0243,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0244,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.0,0.8333333333333334,0.16666666666666663,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.0,1.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0245,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0246,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.5,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0247,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.0,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.0,1.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17
P-0248,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.0,0.8333333333333334,0.16666666666666663,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.0,1.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0249,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.16666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.16666666666666669
P-0250,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.0,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.0,1.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0251,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.5,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667
